Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Unit Price Total Measure,Unit Price Total Measure Unit,Unit Price Base Measure,Unit Price Base Measure Unit,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Google: Custom Product (product.metafields.mm-google-shopping.custom_product),Product rating count (product.metafields.reviews.rating_count),Age group (product.metafields.shopify.age-group),Color (product.metafields.shopify.color-pattern),Condition (product.metafields.shopify.condition),Fabric (product.metafields.shopify.fabric),Neckline (product.metafields.shopify.neckline),Size (product.metafields.shopify.size),Sleeve length type (product.metafields.shopify.sleeve-length-type),Sports logo (product.metafields.shopify.sports-logo),Target gender (product.metafields.shopify.target-gender),Top length type (product.metafields.shopify.top-length-type),Complementary products (product.metafields.shopify--discovery--product_recommendation.complementary_products),Related products (product.metafields.shopify--discovery--product_recommendation.related_products),Related products settings (product.metafields.shopify--discovery--product_recommendation.related_products_display),Search product boosts (product.metafields.shopify--discovery--product_search_boost.queries),Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Included / ID SG MY,Price / ID SG MY,Compare At Price / ID SG MY,Status
1998-retr0-1nt3r-m1lan-t4ndang-copy-1,,,,,,,,,3XLARGE,,,,,,,,,250.0,shopify,0,continue,manual,49.90,0.00,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,8.50,,,,
1998-retr0-1nt3r-m1lan-t4ndang-copy-1,,,,,,,,,4XLARGE,,,,,,,,,250.0,shopify,0,continue,manual,49.90,0.00,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,8.50,,,,
1998-retr0-4c-m1lan-t4ndang-copy,1998 Man United Home,"<h3><strong><u>☑️ CONDITION :</u></strong></h3>
<ul>
<li><em>BNIB (Brand New In Bag)</em></li>
<li><em>Replica Version</em></li>
</ul>
<h3>☑️ <strong><u>NOTES :</u></strong><em>.</em>
</h3>
<ul>
<li>
<em>You can add custom name set jersey.</em><span> </span>Refer to<span> </span><a href=""https://cfjersey.com/products/custom-name-number-set?variant=46711942021290"" title=""nameset"">this link</a>
</li>
<li>Please refer our sizing (asian size) to<span> </span><a href=""https://cfjersey.com/pages/sizing"" title=""SIZING"">this link</a><br>
</li>
</ul>
<h3>☑️ <strong><u>CARE :</u></strong><span></span>
</h3>
<div>
<ul>
<li><span>Machine wash cold</span></li>
<li>Do not iron print</li>
<li>Do not dry clean</li>
<li>Do not tumble dry</li>
</ul>
</div>
<div>
<ul>
<li>Wash and iron inside out</li>
<li>Wash with similar colours</li>
<li>Use only mild detergent</li>
<li>Touch up with cool iron</li>
</ul>
</div>
<ul></ul>",N/A,Uncategorized,Patches & Print,"1990's Collection, Manchester United, Shirt",true,Size,SMALL,,,,,,,,,250.0,shopify,0,continue,manual,49.90,0.00,true,false,,,,,,https://cdn.shopify.com/s/files/1/0565/1120/1450/files/1478c062.jpg?v=1739251945,1,"",false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,8.50,true,,,active
1998-retr0-4c-m1lan-t4ndang-copy,,,,,,,,,MEDIUM,,,,,,,,,250.0,shopify,1,continue,manual,49.90,0.00,true,false,,,,,,https://cdn.shopify.com/s/files/1/0565/1120/1450/files/e503155c.jpg?v=1739420572,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,8.50,,,,
1998-retr0-4c-m1lan-t4ndang-copy,,,,,,,,,LARGE,,,,,,,,,250.0,shopify,-3,continue,manual,49.90,0.00,true,false,,,,,,https://cdn.shopify.com/s/files/1/0565/1120/1450/files/72a4cae4.jpg?v=1739420595,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,8.50,,,,
1998-retr0-4c-m1lan-t4ndang-copy,,,,,,,,,XLARGE,,,,,,,,,250.0,shopify,0,continue,manual,49.90,0.00,true,false,,,,,,https://cdn.shopify.com/s/files/1/0565/1120/1450/files/cc657765.jpg?v=1739420621,4,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,8.50,,,,
1998-retr0-4c-m1lan-t4ndang-copy,,,,,,,,,2XLARGE,,,,,,,,,300.0,shopify,-1,continue,manual,49.90,0.00,true,false,,,,,,https://cdn.shopify.com/s/files/1/0565/1120/1450/files/Screenshot2025-02-13112223.png?v=1739420648,5,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,8.50,,,,
1998-retr0-4c-m1lan-t4ndang-copy,,,,,,,,,3XLARGE,,,,,,,,,250.0,shopify,0,continue,manual,49.90,0.00,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,8.50,,,,
1998-retr0-4c-m1lan-t4ndang-copy,,,,,,,,,4XLARGE,,,,,,,,,250.0,shopify,0,continue,manual,49.90,0.00,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,8.50,,,,
1997-kand4ng-manch3ster-c1ty-retro-8a-copy,2007 M4NCH3STER UN1TED L0NG SL3EVE AWAY RETRO,"<h3><strong><u>☑️ CONDITION :</u></strong></h3>
<ul>
<li><em>BNIB (Brand New In Bag)</em></li>
<li><em>Replica Version</em></li>
</ul>
<h3>☑️ <strong><u>NOTES :</u></strong><em>.</em>
</h3>
<ul>
<li>
<em>You can add custom name set jersey.</em><span> </span>Refer to<span> </span><a href=""https://cfjersey.com/products/custom-name-number-set?variant=46711942021290"" title=""nameset"">this link</a>
</li>
<li>Please refer our sizing (asian size) to<span> </span><a href=""https://cfjersey.com/pages/sizing"" title=""SIZING"">this link</a>
</li>
<li>All products come with the original apparel logo. Images without logos are for censoring purposes only. </li>
</ul>
<h3>☑️ <strong><u>CARE :</u></strong><span></span>
</h3>
<div>
<ul>
<li><span>Machine wash cold</span></li>
<li>Do not iron print</li>
<li>Do not dry clean</li>
<li>Do not tumble dry</li>
</ul>
</div>
<div>
<ul>
<li>Wash and iron inside out</li>
<li>Wash with similar colours</li>
<li>Use only mild detergent</li>
<li>Touch up with cool iron</li>
</ul>
</div>
<ul></ul>",N/A,Uncategorized,Patches & Print,"2000's Collection, Manchester United, Shirt",false,Size,SMALL,,,,,,,,,250.0,shopify,0,continue,manual,40.00,50.00,true,false,,,,,,https://cdn.shopify.com/s/files/1/0565/1120/1450/files/dbad738e.jpg?v=1745207894,1,"",false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,8.50,true,,,archived
1997-kand4ng-manch3ster-c1ty-retro-8a-copy,,,,,,,,,MEDIUM,,,,,,,,,250.0,shopify,1,continue,manual,40.00,50.00,true,false,,,,,,https://cdn.shopify.com/s/files/1/0565/1120/1450/files/Screenshot2025-02-07143704.png?v=1745207894,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,8.50,,,,
1997-kand4ng-manch3ster-c1ty-retro-8a-copy,,,,,,,,,LARGE,,,,,,,,,250.0,shopify,-3,continue,manual,40.00,,true,false,,,,,,https://cdn.shopify.com/s/files/1/0565/1120/1450/files/10649bdb.jpg?v=1745207894,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,8.50,,,,
1997-kand4ng-manch3ster-c1ty-retro-8a-copy,,,,,,,,,XLARGE,,,,,,,,,250.0,shopify,0,continue,manual,40.00,,true,false,,,,,,https://cdn.shopify.com/s/files/1/0565/1120/1450/files/6b205530.jpg?v=1745207894,4,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,8.50,,,,
1997-kand4ng-manch3ster-c1ty-retro-8a-copy,,,,,,,,,2XLARGE,,,,,,,,,300.0,shopify,-1,continue,manual,40.00,50.00,true,false,,,,,,https://cdn.shopify.com/s/files/1/0565/1120/1450/files/aa2b6cdf.jpg?v=1745207894,5,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,8.50,,,,
1997-kand4ng-manch3ster-c1ty-retro-8a-copy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0565/1120/1450/files/d173b435.jpg?v=1745207894,6,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1997-kand4ng-manch3ster-c1ty-retro-8a-copy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0565/1120/1450/files/33da9b5c.jpg?v=1745207894,7,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998-retr0-1nt3r-m1lan-t4ndang-copy,1998 RETR0 4C MIL4N AW4Y,"<h3><strong><u>☑️ CONDITION :</u></strong></h3>
<ul>
<li><em>BNIB (Brand New In Bag)</em></li>
<li><em>Replica Version</em></li>
</ul>
<h3>☑️ <strong><u>NOTES :</u></strong><em>.</em>
</h3>
<ul>
<li>
<em>You can add custom name set jersey.</em><span> </span>Refer to<span> </span><a href=""https://cfjersey.com/products/custom-name-number-set?variant=46711942021290"" title=""nameset"">this link</a>
</li>
<li>Please refer our sizing (asian size) to<span> </span><a href=""https://cfjersey.com/pages/sizing"" title=""SIZING"">this link</a>
</li>
<li>All products come with the original apparel logo. Images without logos are for censoring purposes only. </li>
</ul>
<h3>☑️ <strong><u>CARE :</u></strong><span></span>
</h3>
<div>
<ul>
<li><span>Machine wash cold</span></li>
<li>Do not iron print</li>
<li>Do not dry clean</li>
<li>Do not tumble dry</li>
</ul>
</div>
<div>
<ul>
<li>Wash and iron inside out</li>
<li>Wash with similar colours</li>
<li>Use only mild detergent</li>
<li>Touch up with cool iron</li>
</ul>
</div>
<ul></ul>",N/A,Uncategorized,Patches & Print,"1990's Collection, AC Milan, Shirt",false,Size,SMALL,,,,,,,,,250.0,shopify,0,continue,manual,49.90,0.00,true,false,,,,,,https://cdn.shopify.com/s/files/1/0565/1120/1450/files/4b117b67_33085209-fcb5-4645-b117-2bcf94d8e0f4.jpg?v=1745221187,1,"",false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,8.50,true,,,archived
1998-retr0-1nt3r-m1lan-t4ndang-copy,,,,,,,,,MEDIUM,,,,,,,,,250.0,shopify,1,continue,manual,49.90,0.00,true,false,,,,,,https://cdn.shopify.com/s/files/1/0565/1120/1450/files/4b117b67.jpg?v=1745221187,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,8.50,,,,
1998-retr0-1nt3r-m1lan-t4ndang-copy,,,,,,,,,LARGE,,,,,,,,,250.0,shopify,-3,continue,manual,49.90,0.00,true,false,,,,,,https://cdn.shopify.com/s/files/1/0565/1120/1450/files/c3b45ab1.jpg?v=1745221187,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,8.50,,,,
1998-retr0-1nt3r-m1lan-t4ndang-copy,,,,,,,,,XLARGE,,,,,,,,,250.0,shopify,0,continue,manual,49.90,0.00,true,false,,,,,,https://cdn.shopify.com/s/files/1/0565/1120/1450/files/fe632263.jpg?v=1745221187,4,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,8.50,,,,
1998-retr0-1nt3r-m1lan-t4ndang-copy,,,,,,,,,2XLARGE,,,,,,,,,300.0,shopify,-1,continue,manual,49.90,0.00,true,false,,,,,,https://cdn.shopify.com/s/files/1/0565/1120/1450/files/45eb63c1.jpg?v=1745221187,5,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,8.50,,,,
2009-4c-m1lan-t4ndang-copy,1998 RETR0 INT3R M1LAN AW4Y,"<h3><strong><u>☑️ CONDITION :</u></strong></h3>
<ul>
<li><em>BNIB (Brand New In Bag)</em></li>
<li><em>Replica Version</em></li>
</ul>
<h3>☑️ <strong><u>NOTES :</u></strong><em>.</em>
</h3>
<ul>
<li>
<em>You can add custom name set jersey.</em><span> </span>Refer to<span> </span><a href=""https://cfjersey.com/products/custom-name-number-set?variant=46711942021290"" title=""nameset"">this link</a>
</li>
<li>Please refer our sizing (asian size) to<span> </span><a href=""https://cfjersey.com/pages/sizing"" title=""SIZING"">this link</a>
</li>
<li>All products come with the original apparel logo. Images without logos are for censoring purposes only. </li>
</ul>
<h3>☑️ <strong><u>CARE :</u></strong><span></span>
</h3>
<div>
<ul>
<li><span>Machine wash cold</span></li>
<li>Do not iron print</li>
<li>Do not dry clean</li>
<li>Do not tumble dry</li>
</ul>
</div>
<div>
<ul>
<li>Wash and iron inside out</li>
<li>Wash with similar colours</li>
<li>Use only mild detergent</li>
<li>Touch up with cool iron</li>
</ul>
</div>
<ul></ul>",N/A,Uncategorized,Patches & Print,"1990's Collection, Inter Milan, Shirt",false,Size,SMALL,,,,,,,,,250.0,shopify,0,continue,manual,49.90,0.00,true,false,,,,,,https://cdn.shopify.com/s/files/1/0565/1120/1450/files/a3c9d47c.jpg?v=1739251760,1,"",false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,8.50,true,,,archived
2009-4c-m1lan-t4ndang-copy,,,,,,,,,MEDIUM,,,,,,,,,250.0,shopify,1,continue,manual,49.90,0.00,true,false,,,,,,https://cdn.shopify.com/s/files/1/0565/1120/1450/files/7473eef5.jpg?v=1739421353,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,8.50,,,,
2009-4c-m1lan-t4ndang-copy,,,,,,,,,LARGE,,,,,,,,,250.0,shopify,-3,continue,manual,49.90,0.00,true,false,,,,,,https://cdn.shopify.com/s/files/1/0565/1120/1450/files/86273511.jpg?v=1739421357,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,8.50,,,,
2009-4c-m1lan-t4ndang-copy,,,,,,,,,XLARGE,,,,,,,,,250.0,shopify,0,continue,manual,49.90,0.00,true,false,,,,,,https://cdn.shopify.com/s/files/1/0565/1120/1450/files/b2e4960f.jpg?v=1739421357,4,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,8.50,,,,
2009-4c-m1lan-t4ndang-copy,,,,,,,,,2XLARGE,,,,,,,,,300.0,shopify,-1,continue,manual,49.90,0.00,true,false,,,,,,https://cdn.shopify.com/s/files/1/0565/1120/1450/files/46d41a08.jpg?v=1739421359,5,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,8.50,,,,
2009-4c-m1lan-t4ndang-copy,,,,,,,,,3XLARGE,,,,,,,,,250.0,shopify,0,continue,manual,49.90,0.00,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,8.50,,,,
2009-4c-m1lan-t4ndang-copy,,,,,,,,,4XLARGE,,,,,,,,,250.0,shopify,0,continue,manual,49.90,0.00,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,8.50,,,,
2014-juv3ntus-k4ndang-copy,2009 4C MIL4N AW4Y,"<h3><strong><u>☑️ CONDITION :</u></strong></h3>
<ul>
<li><em>BNIB (Brand New In Bag)</em></li>
<li><em>Replica Version</em></li>
</ul>
<h3>☑️ <strong><u>NOTES :</u></strong><em>.</em>
</h3>
<ul>
<li>
<em>You can add custom name set jersey.</em><span> </span>Refer to<span> </span><a href=""https://cfjersey.com/products/custom-name-number-set?variant=46711942021290"" title=""nameset"">this link</a>
</li>
<li>Please refer our sizing (asian size) to<span> </span><a href=""https://cfjersey.com/pages/sizing"" title=""SIZING"">this link</a>
</li>
<li>All products come with the original apparel logo. Images without logos are for censoring purposes only. </li>
</ul>
<h3>☑️ <strong><u>CARE :</u></strong><span></span>
</h3>
<div>
<ul>
<li><span>Machine wash cold</span></li>
<li>Do not iron print</li>
<li>Do not dry clean</li>
<li>Do not tumble dry</li>
</ul>
</div>
<div>
<ul>
<li>Wash and iron inside out</li>
<li>Wash with similar colours</li>
<li>Use only mild detergent</li>
<li>Touch up with cool iron</li>
</ul>
</div>
<ul></ul>",N/A,Uncategorized,Patches & Print,"2000's Collection, AC Milan, Shirt",false,Size,SMALL,,,,,,,,,250.0,shopify,0,continue,manual,40.00,50.00,true,false,,,,,,https://cdn.shopify.com/s/files/1/0565/1120/1450/files/96bafe86.jpg?v=1739251645,1,"",false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,8.50,true,,,archived
2014-juv3ntus-k4ndang-copy,,,,,,,,,MEDIUM,,,,,,,,,250.0,shopify,1,continue,manual,40.00,50.00,true,false,,,,,,https://cdn.shopify.com/s/files/1/0565/1120/1450/files/ee4cbfb2.jpg?v=1739421585,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,8.50,,,,
2014-juv3ntus-k4ndang-copy,,,,,,,,,LARGE,,,,,,,,,250.0,shopify,-3,continue,manual,40.00,,true,false,,,,,,https://cdn.shopify.com/s/files/1/0565/1120/1450/files/380c139f.jpg?v=1739421585,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,8.50,,,,
2014-juv3ntus-k4ndang-copy,,,,,,,,,XLARGE,,,,,,,,,250.0,shopify,0,continue,manual,40.00,,true,false,,,,,,https://cdn.shopify.com/s/files/1/0565/1120/1450/files/e254c43f.jpg?v=1739421585,4,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,8.50,,,,
2014-juv3ntus-k4ndang-copy,,,,,,,,,2XLARGE,,,,,,,,,300.0,shopify,-1,continue,manual,40.00,50.00,true,false,,,,,,https://cdn.shopify.com/s/files/1/0565/1120/1450/files/3bed9d98.jpg?v=1739421585,5,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,8.50,,,,
2014-juv3ntus-k4ndang-copy,,,,,,,,,3XLARGE,,,,,,,,,250.0,shopify,0,continue,manual,50.00,,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,8.50,,,,
2014-juv3ntus-k4ndang-copy,,,,,,,,,4XLARGE,,,,,,,,,250.0,shopify,0,continue,manual,60.00,,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,8.50,,,,
1996-retr0-r4ng3rs-copy,2014 JUV3NTUS H0ME,"<h3><strong><u>☑️ CONDITION :</u></strong></h3>
<ul>
<li><em>BNIB (Brand New In Bag)</em></li>
<li><em>Replica Version</em></li>
</ul>
<h3>☑️ <strong><u>NOTES :</u></strong><em>.</em>
</h3>
<ul>
<li>
<em>You can add custom name set jersey.</em><span> </span>Refer to<span> </span><a href=""https://cfjersey.com/products/custom-name-number-set?variant=46711942021290"" title=""nameset"">this link</a>
</li>
<li>Please refer our sizing (asian size) to<span> </span><a href=""https://cfjersey.com/pages/sizing"" title=""SIZING"">this link</a>
</li>
<li>All products come with the original apparel logo. Images without logos are for censoring purposes only. </li>
</ul>
<h3>☑️ <strong><u>CARE :</u></strong><span></span>
</h3>
<div>
<ul>
<li><span>Machine wash cold</span></li>
<li>Do not iron print</li>
<li>Do not dry clean</li>
<li>Do not tumble dry</li>
</ul>
</div>
<div>
<ul>
<li>Wash and iron inside out</li>
<li>Wash with similar colours</li>
<li>Use only mild detergent</li>
<li>Touch up with cool iron</li>
</ul>
</div>
<ul></ul>",N/A,Uncategorized,Patches & Print,"2010's Collection, Juventus, Shirt",false,Size,SMALL,,,,,,,,,250.0,shopify,0,continue,manual,40.00,50.00,true,false,,,,,,https://cdn.shopify.com/s/files/1/0565/1120/1450/files/291421ad.jpg?v=1739251588,1,"",false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,8.50,true,,,archived
1996-retr0-r4ng3rs-copy,,,,,,,,,MEDIUM,,,,,,,,,250.0,shopify,1,continue,manual,40.00,50.00,true,false,,,,,,https://cdn.shopify.com/s/files/1/0565/1120/1450/files/b5141d94.jpg?v=1739422082,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,8.50,,,,
1996-retr0-r4ng3rs-copy,,,,,,,,,LARGE,,,,,,,,,250.0,shopify,-3,continue,manual,40.00,,true,false,,,,,,https://cdn.shopify.com/s/files/1/0565/1120/1450/files/af0ee73a.jpg?v=1739422082,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,8.50,,,,
1996-retr0-r4ng3rs-copy,,,,,,,,,XLARGE,,,,,,,,,250.0,shopify,0,continue,manual,40.00,,true,false,,,,,,https://cdn.shopify.com/s/files/1/0565/1120/1450/files/e324d69a.jpg?v=1739422082,4,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,8.50,,,,
1996-retr0-r4ng3rs-copy,,,,,,,,,2XLARGE,,,,,,,,,300.0,shopify,-1,continue,manual,40.00,50.00,true,false,,,,,,https://cdn.shopify.com/s/files/1/0565/1120/1450/files/fa3f9d98.jpg?v=1739422087,5,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,8.50,,,,
1996-retr0-r4ng3rs-copy,,,,,,,,,3XLARGE,,,,,,,,,250.0,shopify,0,continue,manual,50.00,,true,false,,,,,,https://cdn.shopify.com/s/files/1/0565/1120/1450/files/253edd81.jpg?v=1739422209,6,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,8.50,,,,
1996-retr0-r4ng3rs-copy,,,,,,,,,4XLARGE,,,,,,,,,250.0,shopify,0,continue,manual,60.00,,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,8.50,,,,
2006-r3al-m4drid-h0me-copy,1996 RETR0 R4NGERS,"<h3><strong><u>☑️ CONDITION :</u></strong></h3>
<ul>
<li><em>BNIB (Brand New In Bag)</em></li>
<li><em>Replica Version</em></li>
</ul>
<h3>☑️ <strong><u>NOTES :</u></strong><em>.</em>
</h3>
<ul>
<li>
<em>You can add custom name set jersey.</em><span> </span>Refer to<span> </span><a href=""https://cfjersey.com/products/custom-name-number-set?variant=46711942021290"" title=""nameset"">this link</a>
</li>
<li>Please refer our sizing (asian size) to<span> </span><a href=""https://cfjersey.com/pages/sizing"" title=""SIZING"">this link</a>
</li>
<li>All products come with the original apparel logo. Images without logos are for censoring purposes only. </li>
</ul>
<h3>☑️ <strong><u>CARE :</u></strong><span></span>
</h3>
<div>
<ul>
<li><span>Machine wash cold</span></li>
<li>Do not iron print</li>
<li>Do not dry clean</li>
<li>Do not tumble dry</li>
</ul>
</div>
<div>
<ul>
<li>Wash and iron inside out</li>
<li>Wash with similar colours</li>
<li>Use only mild detergent</li>
<li>Touch up with cool iron</li>
</ul>
</div>
<ul></ul>",N/A,Uncategorized,Patches & Print,"1990's Collection, Rangers, Shirt",false,Size,SMALL,,,,,,,,,250.0,shopify,0,continue,manual,49.90,0.00,true,false,,,,,,https://cdn.shopify.com/s/files/1/0565/1120/1450/files/f520b952.jpg?v=1745205428,1,"",false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,8.50,true,,,archived
2006-r3al-m4drid-h0me-copy,,,,,,,,,MEDIUM,,,,,,,,,250.0,shopify,1,continue,manual,49.90,0.00,true,false,,,,,,https://cdn.shopify.com/s/files/1/0565/1120/1450/files/f520b952_59422d98-5382-4798-a930-25f25166fe7e.jpg?v=1745205428,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,8.50,,,,
2006-r3al-m4drid-h0me-copy,,,,,,,,,LARGE,,,,,,,,,250.0,shopify,-3,continue,manual,49.90,0.00,true,false,,,,,,https://cdn.shopify.com/s/files/1/0565/1120/1450/files/76e74698.jpg?v=1745205428,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,8.50,,,,
2006-r3al-m4drid-h0me-copy,,,,,,,,,XLARGE,,,,,,,,,250.0,shopify,0,continue,manual,49.90,0.00,true,false,,,,,,https://cdn.shopify.com/s/files/1/0565/1120/1450/files/29972d8d.jpg?v=1745205428,4,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,8.50,,,,
2006-r3al-m4drid-h0me-copy,,,,,,,,,2XLARGE,,,,,,,,,300.0,shopify,-1,continue,manual,49.90,0.00,true,false,,,,,,https://cdn.shopify.com/s/files/1/0565/1120/1450/files/3d857fb0.jpg?v=1745205428,5,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,8.50,,,,
2006-r3al-m4drid-h0me-copy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0565/1120/1450/files/bf4a86b3.jpg?v=1745205428,6,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-r3al-m4drid-h0me-copy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0565/1120/1450/files/4f9c112e.jpg?v=1745205428,7,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998-retr0-h0me-c0urt-prancis-l3ngan-p4njang-copy,2001 RETR0 M4NCH3STHER UN1TED 100TH ANNIVERS4RY,"<h3><strong><u>☑️ CONDITION :</u></strong></h3>
<ul>
<li><em>BNIB (Brand New In Bag)</em></li>
<li><em>Replica Version</em></li>
</ul>
<h3>☑️ <strong><u>NOTES :</u></strong><em>.</em>
</h3>
<ul>
<li>
<em>You can add custom name set jersey.</em><span> </span>Refer to<span> </span><a href=""https://cfjersey.com/products/custom-name-number-set?variant=46711942021290"" title=""nameset"">this link</a>
</li>
<li>Please refer our sizing (asian size) to<span> </span><a href=""https://cfjersey.com/pages/sizing"" title=""SIZING"">this link</a>
</li>
<li>All products come with the original apparel logo. Images without logos are for censoring purposes only. </li>
</ul>
<h3>☑️ <strong><u>CARE :</u></strong><span></span>
</h3>
<div>
<ul>
<li><span>Machine wash cold</span></li>
<li>Do not iron print</li>
<li>Do not dry clean</li>
<li>Do not tumble dry</li>
</ul>
</div>
<div>
<ul>
<li>Wash and iron inside out</li>
<li>Wash with similar colours</li>
<li>Use only mild detergent</li>
<li>Touch up with cool iron</li>
</ul>
</div>
<ul></ul>",N/A,Uncategorized,Patches & Print,"2000's Collection, Manchester United, Shirt",false,Size,SMALL,,,,,,,,,250.0,shopify,0,continue,manual,40.00,50.00,true,false,,,,,,https://cdn.shopify.com/s/files/1/0565/1120/1450/files/4994196b.jpg?v=1739250802,1,"",false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,8.50,true,,,archived
1998-retr0-h0me-c0urt-prancis-l3ngan-p4njang-copy,,,,,,,,,MEDIUM,,,,,,,,,250.0,shopify,1,continue,manual,40.00,50.00,true,false,,,,,,https://cdn.shopify.com/s/files/1/0565/1120/1450/files/b00f9cee.jpg?v=1739250809,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,8.50,,,,
1998-retr0-h0me-c0urt-prancis-l3ngan-p4njang-copy,,,,,,,,,LARGE,,,,,,,,,250.0,shopify,-3,continue,manual,40.00,,true,false,,,,,,https://cdn.shopify.com/s/files/1/0565/1120/1450/files/Screenshot2025-02-12113839.png?v=1739335169,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,8.50,,,,
1998-retr0-h0me-c0urt-prancis-l3ngan-p4njang-copy,,,,,,,,,XLARGE,,,,,,,,,250.0,shopify,0,continue,manual,40.00,,true,false,,,,,,https://cdn.shopify.com/s/files/1/0565/1120/1450/files/Screenshot2025-02-12113701.png?v=1739335169,4,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,8.50,,,,
